,is_installed,is_renting,legacy_id,station_id,num_bikes_available,num_ebikes_available,num_docks_disabled,is_returning,eightd_has_available_keys,station_status,num_bikes_disabled,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
871,1,1,3855,3855,2,0,0,1,False,active,1,19,1605276205,,,1605279595,1605279595,0,0
872,1,1,3856,3856,10,2,0,1,False,active,1,14,1605279523,,,1605279595,1605279595,1,0
873,1,1,3857,3857,2,0,0,1,False,active,0,17,1605272591,,,1605279595,1605279595,0,0
874,1,1,3858,3858,12,0,0,1,False,active,0,8,1605271211,,,1605279595,1605279595,0,0
875,1,1,3859,3859,10,0,0,1,False,active,0,10,1605279554,,,1605279595,1605279595,0,1
876,1,1,3860,3860,1,1,0,1,False,active,0,25,1605270599,,,1605279595,1605279595,0,0
877,1,1,3861,3861,0,0,0,1,False,active,0,20,1605278324,,,1605279595,1605279595,1,0
878,1,1,3862,3862,1,0,0,1,False,active,0,17,1605257859,,,1605279595,1605279595,0,0
879,1,1,3863,3863,12,3,0,1,False,active,0,6,1605275600,,,1605279595,1605279595,0,0
880,1,1,3864,3864,2,0,0,1,False,active,0,28,1605279103,,,1605279595,1605279595,0,0
881,1,1,3865,3865,5,4,0,1,False,active,0,19,1605272939,,,1605279595,1605279595,0,1
882,1,1,3866,3866,7,5,0,1,False,active,0,25,1605272388,,,1605279595,1605279595,0,0
883,1,1,3867,3867,1,0,0,1,False,active,0,28,1605257859,,,1605279595,1605279595,0,0
884,1,1,3868,3868,0,0,0,1,False,active,0,19,1605273509,,,1605279595,1605279595,0,0
885,1,1,3869,3869,0,0,0,1,False,active,0,24,1605272683,,,1605279595,1605279595,0,0
886,1,1,3870,3870,1,0,0,1,False,active,0,19,1605277559,,,1605279595,1605279595,0,0
887,1,1,3871,3871,2,1,0,1,False,active,1,27,1605257859,,,1605279595,1605279595,0,0
888,1,1,3872,3872,0,0,0,1,False,active,0,19,1605257859,,,1605279595,1605279595,0,0
889,1,1,3873,3873,0,0,0,1,False,active,0,17,1605275138,,,1605279595,1605279595,0,0
890,1,1,3874,3874,1,0,0,1,False,active,0,15,1605278921,,,1605279595,1605279595,0,0
891,1,1,3875,3875,0,0,0,1,False,active,0,15,1605257859,,,1605279595,1605279595,0,0
892,1,1,3876,3876,9,2,0,1,False,active,0,14,1605276785,,,1605279595,1605279595,0,1
893,1,1,3877,3877,4,2,0,1,False,active,0,21,1605279141,,,1605279595,1605279595,0,1
894,1,1,3878,3878,3,0,0,1,False,active,0,16,1605257859,,,1605279595,1605279595,0,0
895,1,1,3879,3879,2,0,0,1,False,active,1,22,1605278533,,,1605279595,1605279595,0,1
896,1,1,3880,3880,6,0,0,1,False,active,0,21,1605257860,,,1605279595,1605279595,0,0
897,1,1,3881,3881,20,0,0,1,False,active,2,17,1605277737,,,1605279595,1605279595,2,0
898,1,1,3882,3882,10,3,0,1,False,active,0,5,1605278972,,,1605279595,1605279595,0,1
899,1,1,3883,3883,4,1,0,1,False,active,0,15,1605257860,,,1605279595,1605279595,0,0
900,1,1,3884,3884,2,1,0,1,False,active,0,21,1605272786,,,1605279595,1605279595,0,1
901,1,1,3885,3885,0,0,0,1,False,active,0,19,1605272463,,,1605279595,1605279595,1,0
902,1,1,3886,3886,4,2,0,1,False,active,0,16,1605279536,,,1605279595,1605279595,0,1
903,1,1,3887,3887,14,0,0,1,False,active,1,6,1605257860,,,1605279595,1605279595,1,0
904,1,1,3888,3888,4,2,0,1,False,active,0,15,1605275504,,,1605279595,1605279595,0,0
905,1,1,3890,3890,5,2,0,1,False,active,0,26,1605277788,,,1605279595,1605279595,0,0
906,1,1,3891,3891,9,1,0,1,False,active,1,10,1605277274,,,1605279595,1605279595,0,0
907,1,1,3892,3892,4,1,0,1,False,active,0,15,1605279538,,,1605279595,1605279595,0,0
908,1,1,3893,3893,0,0,0,1,False,active,1,24,1605275699,,,1605279595,1605279595,1,0
909,1,1,3894,3894,30,3,0,1,False,active,2,4,1605279378,,,1605279595,1605279595,0,4
910,1,1,3895,3895,0,0,0,1,False,active,0,25,1605273420,,,1605279595,1605279595,0,0
911,1,1,3896,3896,3,1,0,1,False,active,0,19,1605277565,,,1605279595,1605279595,0,0
912,1,1,3897,3897,2,0,0,1,False,active,0,15,1605277175,,,1605279595,1605279595,0,0
913,1,1,3898,3898,11,1,0,1,False,active,0,46,1605279457,,,1605279595,1605279595,1,0
914,1,1,3899,3899,16,1,0,1,False,active,0,2,1605277722,,,1605279595,1605279595,0,0
915,1,1,3900,3900,2,0,0,1,False,active,1,27,1605276845,,,1605279595,1605279595,0,0
916,1,1,3901,3901,2,1,0,1,False,active,0,15,1605265635,,,1605279595,1605279595,0,0
917,1,1,3902,3902,2,1,0,1,False,active,0,17,1605277849,,,1605279595,1605279595,0,0
918,1,1,3903,3903,6,4,0,1,False,active,2,9,1605274140,,,1605279595,1605279595,0,0
919,1,1,3905,3905,10,0,0,1,False,active,1,16,1605279282,,,1605279595,1605279595,1,0
920,1,1,3906,3906,6,0,0,1,False,active,2,24,1605278811,,,1605279595,1605279595,3,0
921,1,1,3907,3907,1,0,0,1,False,active,0,16,1605257860,,,1605279595,1605279595,0,0
922,1,1,3909,3909,0,0,0,1,False,active,0,20,1605273865,,,1605279595,1605279595,0,0
923,1,1,3910,3910,4,2,0,1,False,active,0,13,1605270721,,,1605279595,1605279595,0,0
924,1,1,3911,3911,16,0,0,1,False,active,0,6,1605275903,,,1605279595,1605279595,0,2
925,1,1,3913,3913,17,0,0,1,False,active,0,2,1605275552,,,1605279595,1605279595,1,0
926,1,0,3914,3914,25,10,0,0,False,active,0,14,1605271067,,,1605279595,1605279595,0,0
927,1,1,3916,3916,37,2,0,1,True,active,2,6,1605276721,,,1605279595,1605279595,1,0
928,1,1,3917,3917,26,1,0,1,False,active,0,5,1605277526,,,1605279595,1605279595,0,0
929,1,1,3918,3918,14,0,0,1,False,active,0,16,1605279324,,,1605279595,1605279595,0,4
930,1,1,3919,3919,28,1,32,1,False,active,1,0,1605278747,[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],"{'dock_blocked_count': 32, 'off_dock_count': 0, 'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'active': True, 'off_dock_capacity': 70, 'valet_revision': 187, 'region': 'BKN'}",1605279595,1605279595,0,1
931,1,1,3920,3920,6,0,0,1,False,active,2,11,1605277910,,,1605279595,1605279595,1,0
932,1,1,3921,3921,2,2,0,1,False,active,0,17,1605273407,,,1605279595,1605279595,0,0
933,1,1,3922,3922,4,1,0,1,False,active,0,15,1605278068,,,1605279595,1605279595,0,0
934,1,1,3923,3923,3,2,0,1,False,active,0,14,1605279144,,,1605279595,1605279595,0,0
935,1,1,3924,3924,11,0,0,1,False,active,0,14,1605279230,,,1605279595,1605279595,0,0
936,1,1,3925,3925,11,1,0,1,False,active,0,10,1605259065,,,1605279595,1605279595,0,0
937,1,1,3926,3926,3,0,0,1,False,active,0,17,1605276883,,,1605279595,1605279595,0,0
938,1,1,3927,3927,4,1,0,1,False,active,0,23,1605279199,,,1605279595,1605279595,0,0
939,1,1,3928,3928,6,1,0,1,False,active,0,12,1605279553,,,1605279595,1605279595,0,1
940,1,1,3929,3929,11,0,0,1,False,active,1,7,1605271791,,,1605279595,1605279595,0,0
941,1,1,3930,3930,7,1,0,1,False,active,0,12,1605269613,,,1605279595,1605279595,1,0
942,1,1,3931,3931,10,1,0,1,False,active,0,13,1605274503,,,1605279595,1605279595,0,0
943,1,1,3932,3932,8,1,0,1,False,active,1,14,1605271527,,,1605279595,1605279595,0,0
944,1,1,3933,3933,16,0,0,1,False,active,0,3,1605270668,,,1605279595,1605279595,0,0
945,1,1,3934,3934,5,0,0,1,False,active,0,22,1605278435,,,1605279595,1605279595,0,1
946,1,1,3935,3935,2,0,0,1,False,active,0,17,1605257861,,,1605279595,1605279595,0,0
947,1,1,3936,3936,3,0,0,1,False,active,0,16,1605259065,,,1605279595,1605279595,0,0
948,1,1,3937,3937,3,0,0,1,False,active,0,20,1605258468,,,1605279595,1605279595,0,0
949,1,1,3938,3938,7,1,0,1,False,active,0,12,1605260271,,,1605279595,1605279595,0,0
950,1,1,3939,3939,3,1,0,1,False,active,0,18,1605257860,,,1605279595,1605279595,0,0
951,1,1,3940,3940,1,1,0,1,False,active,1,14,1605257860,,,1605279595,1605279595,0,0
952,1,1,3941,3941,9,2,0,1,False,active,0,8,1605276558,,,1605279595,1605279595,0,0
953,1,1,3942,3942,0,0,0,1,False,active,0,21,1605271549,,,1605279595,1605279595,0,0
954,1,1,3944,3944,1,0,0,1,False,active,0,29,1605278981,,,1605279595,1605279595,0,0
955,1,1,3945,3945,0,0,0,1,False,active,2,19,1605276831,,,1605279595,1605279595,0,0
956,1,1,3946,3946,5,0,0,1,False,active,0,16,1605278446,,,1605279595,1605279595,0,0
957,1,1,3947,3947,0,0,0,1,False,active,1,17,1605259065,,,1605279595,1605279595,0,0
958,1,1,3948,3948,1,1,0,1,False,active,0,22,1605279331,,,1605279595,1605279595,0,0
959,1,1,3949,3949,19,1,0,1,False,active,2,2,1605275759,,,1605279595,1605279595,0,0
960,1,1,3950,3950,3,1,0,1,False,active,0,16,1605261562,,,1605279595,1605279595,0,0
961,1,1,3951,3951,4,2,0,1,False,active,1,14,1605278571,,,1605279595,1605279595,0,0
962,1,1,3952,3952,0,0,0,1,False,active,1,18,1605259066,,,1605279595,1605279595,0,0
963,1,1,3953,3953,4,2,0,1,False,active,0,21,1605279324,,,1605279595,1605279595,0,0
964,1,1,3955,3955,3,0,0,1,False,active,0,16,1605259065,,,1605279595,1605279595,0,0
965,1,1,3956,3956,0,0,0,1,False,active,0,23,1605263085,,,1605279595,1605279595,1,0
966,1,1,3957,3957,2,0,0,1,False,active,0,17,1605278917,,,1605279595,1605279595,0,0
967,1,0,3958,3958,7,4,0,0,False,active,0,16,1605272019,,,1605279595,1605279595,0,0
968,1,1,3959,3959,1,0,0,1,False,active,0,30,1605277828,,,1605279595,1605279595,0,0
969,1,1,3960,3960,0,0,0,1,False,active,1,20,1605261427,,,1605279595,1605279595,0,0
970,1,1,3961,3961,18,1,0,1,False,active,0,1,1605259065,,,1605279595,1605279595,0,0
971,1,1,3963,3963,29,0,0,1,False,active,1,1,1605275940,,,1605279595,1605279595,1,0
972,1,1,3964,3964,1,0,0,1,False,active,1,18,1605273056,,,1605279595,1605279595,0,0
973,1,1,3965,3965,2,1,0,1,False,active,0,17,1605271601,,,1605279595,1605279595,0,0
974,1,1,3966,3966,7,0,0,1,False,active,0,12,1605259065,,,1605279595,1605279595,0,0
975,1,1,3967,3967,23,1,0,1,False,active,0,7,1605276901,,,1605279595,1605279595,0,1
976,1,1,3968,3968,10,3,0,1,False,active,0,11,1605259066,,,1605279595,1605279595,0,0
977,1,1,3969,3969,5,0,0,1,False,active,0,14,1605259065,,,1605279595,1605279595,0,0
978,1,1,3970,3970,10,0,0,1,False,active,0,9,1605274018,,,1605279595,1605279595,0,0
979,1,1,3972,3972,19,0,2,1,False,active,0,2,1605259065,,,1605279595,1605279595,0,0
980,1,1,3973,3973,1,0,0,1,False,active,0,25,1605278454,,,1605279595,1605279595,0,0
981,1,1,3975,3975,17,1,0,1,False,active,0,4,1605272347,,,1605279595,1605279595,0,2
982,1,1,3976,3976,13,0,0,1,False,active,0,6,1605271805,,,1605279595,1605279595,0,3
983,1,1,3977,3977,2,0,0,1,False,active,0,27,1605275078,,,1605279595,1605279595,0,0
984,1,1,3978,3978,1,0,0,1,False,active,0,17,1605259066,,,1605279595,1605279595,2,0
985,1,1,3980,3980,1,1,0,1,False,active,0,19,1605278223,,,1605279595,1605279595,0,1
986,1,1,3981,3981,2,1,0,1,False,active,1,21,1605259065,,,1605279595,1605279595,0,0
987,1,1,3982,3982,17,0,0,1,False,active,0,4,1605259065,,,1605279595,1605279595,0,1
988,1,1,3983,3983,7,1,0,1,False,active,4,12,1605272619,,,1605279595,1605279595,0,0
989,1,1,3984,3984,0,0,0,1,False,active,0,23,1605268413,,,1605279595,1605279595,0,0
990,1,1,3985,3985,0,0,0,1,False,active,0,22,1605259066,,,1605279595,1605279595,0,0
991,1,1,3986,3986,1,0,0,1,False,active,1,33,1605273736,,,1605279595,1605279595,0,0
992,1,1,3987,3987,11,2,0,1,False,active,0,12,1605270506,,,1605279595,1605279595,0,0
993,1,1,3988,3988,19,1,0,1,False,active,0,0,1605277048,,,1605279595,1605279595,0,0
994,1,1,3989,3989,3,3,0,1,False,active,0,19,1605275919,,,1605279595,1605279595,1,0
995,1,1,3992,3992,27,4,0,1,False,active,1,19,1605279556,,,1605279595,1605279595,1,0
996,1,1,3994,3994,17,3,0,1,False,active,0,13,1605274738,,,1605279595,1605279595,0,1
997,1,1,3995,3995,2,0,0,1,False,active,1,18,1605277159,,,1605279595,1605279595,0,0
998,1,1,3996,3996,21,2,0,1,False,active,0,3,1605277021,,,1605279595,1605279595,0,1
999,1,1,3997,3997,7,2,0,1,False,active,1,12,1605278496,,,1605279595,1605279595,0,0
1000,1,1,3998,3998,5,0,0,1,False,active,0,24,1605278666,,,1605279595,1605279595,0,0
1001,1,1,3999,3999,1,0,0,1,False,active,1,21,1605278761,,,1605279595,1605279595,2,0
1002,1,1,4000,4000,2,0,0,1,False,active,0,20,1605278168,,,1605279595,1605279595,0,0
1003,1,1,4001,4001,0,0,0,1,False,active,2,22,1605276147,,,1605279595,1605279595,0,0
1004,1,1,4002,4002,8,0,0,1,False,active,1,15,1605275437,,,1605279595,1605279595,0,0
1005,1,1,4004,4004,18,3,0,1,False,active,2,1,1605277175,,,1605279595,1605279595,0,1
1006,1,1,4005,4005,2,2,0,1,False,active,0,22,1605278778,,,1605279595,1605279595,0,0
1007,1,1,4006,4006,9,1,0,1,False,active,0,16,1605272255,,,1605279595,1605279595,0,1
1008,1,1,4007,4007,0,0,0,1,False,active,0,30,1605259066,,,1605279595,1605279595,0,0
1009,0,0,4008,4008,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
1010,1,1,4009,4009,4,2,0,1,False,active,0,31,1605259065,,,1605279595,1605279595,0,0
1011,1,1,4010,4010,1,1,0,1,False,active,1,22,1605277954,,,1605279595,1605279595,0,0
1012,1,1,4011,4011,1,1,0,1,False,active,1,23,1605259066,,,1605279595,1605279595,0,0
1013,1,0,4012,4012,2,2,0,0,False,active,1,20,1605259066,,,1605279595,1605279595,0,0
1014,1,1,4013,4013,0,0,0,1,False,active,0,24,1605259065,,,1605279595,1605279595,0,0
1015,1,1,4014,4014,6,3,0,1,False,active,0,16,1605275958,,,1605279595,1605279595,0,0
1016,1,1,4015,4015,16,2,0,1,False,active,0,15,1605271745,,,1605279595,1605279595,0,0
1017,1,1,4016,4016,1,0,0,1,False,active,1,20,1605274752,,,1605279595,1605279595,0,0
1018,1,1,4017,4017,1,0,0,1,False,active,0,21,1605277980,,,1605279595,1605279595,0,0
1019,1,1,4018,4018,2,0,0,1,False,active,0,19,1605276040,,,1605279595,1605279595,0,1
1020,1,1,4019,4019,0,0,0,1,False,active,0,17,1605275180,,,1605279595,1605279595,0,0
1021,1,1,4020,4020,5,1,0,1,False,active,0,17,1605276651,,,1605279595,1605279595,0,0
1022,1,1,4021,4021,16,2,0,1,False,active,0,5,1605274266,,,1605279595,1605279595,0,0
1023,1,1,4023,4023,1,0,0,1,False,active,0,23,1605279289,,,1605279595,1605279595,1,0
1024,1,1,4024,4024,31,13,0,1,False,active,0,2,1605277126,,,1605279595,1605279595,0,0
1025,1,1,4025,4025,1,1,0,1,False,active,0,19,1605278353,,,1605279595,1605279595,0,0
1026,1,1,4027,4027,1,1,0,1,False,active,1,21,1605279582,,,1605279595,1605279595,1,0
1027,1,1,4028,4028,18,1,0,1,False,active,0,1,1605270018,,,1605279595,1605279595,0,0
1028,1,1,4029,4029,6,3,0,1,False,active,0,17,1605277520,,,1605279595,1605279595,0,0
1029,1,1,4030,4030,21,1,0,1,False,active,0,2,1605260270,,,1605279595,1605279595,0,0
1030,1,1,4031,4031,2,2,0,1,False,active,1,16,1605259067,,,1605279595,1605279595,3,0
1031,1,1,4032,4032,13,0,0,1,False,active,0,6,1605259065,,,1605279595,1605279595,0,0
1032,1,1,4034,4034,0,0,0,1,False,active,0,27,1605272458,,,1605279595,1605279595,0,0
1033,1,1,4035,4035,2,1,0,1,False,active,0,18,1605277311,,,1605279595,1605279595,0,0
1034,1,1,4036,4036,14,3,0,1,False,active,0,22,1605278946,,,1605279595,1605279595,0,2
1035,1,1,4037,4037,28,2,0,1,False,active,0,11,1605274900,,,1605279595,1605279595,0,0
1036,1,1,4038,4038,29,1,0,1,False,active,0,0,1605223746,,,1605279595,1605279595,0,0
1037,1,1,4040,4040,19,1,0,1,False,active,1,31,1605278907,,,1605279595,1605279595,1,0
1038,1,1,4041,4041,3,1,0,1,False,active,2,13,1605270272,,,1605279595,1605279595,0,0
1039,1,1,4043,4043,8,2,0,1,False,active,0,16,1605279280,,,1605279595,1605279595,1,0
1040,1,1,4044,4044,39,4,0,1,False,active,3,7,1605279085,,,1605279595,1605279595,0,0
1041,1,1,4045,4045,20,2,0,1,False,active,1,18,1605279460,,,1605279595,1605279595,0,3
1042,1,1,4047,4047,1,0,0,1,False,active,1,25,1605275334,,,1605279595,1605279595,0,0
1043,1,1,4048,4048,0,0,0,1,False,active,0,20,1605269481,,,1605279595,1605279595,0,0
1044,1,1,4050,4050,2,2,0,1,False,active,0,19,1605277104,,,1605279595,1605279595,0,0
1045,1,1,4051,4051,23,7,0,1,False,active,0,3,1605279251,,,1605279595,1605279595,0,0
1046,1,1,4052,4052,5,2,0,1,False,active,0,22,1605277243,,,1605279595,1605279595,0,0
1047,1,1,4053,4053,0,0,0,1,False,active,0,19,1605259067,,,1605279595,1605279595,0,0
1048,1,1,4054,4054,0,0,0,1,False,active,0,19,1605259066,,,1605279595,1605279595,0,0
1049,1,1,4055,4055,2,0,0,1,False,active,2,23,1605278937,,,1605279595,1605279595,1,0
1050,1,1,4056,4056,4,2,0,1,False,active,1,19,1605275859,,,1605279595,1605279595,0,1
1051,1,1,4057,4057,0,0,0,1,False,active,1,22,1605275031,,,1605279595,1605279595,1,0
1052,1,1,4058,4058,16,5,0,1,False,active,0,25,1605279543,,,1605279595,1605279595,1,0
1053,1,1,4059,4059,2,0,0,1,False,active,1,28,1605272761,,,1605279595,1605279595,0,0
1054,1,1,4060,4060,0,0,0,1,False,active,0,23,1605259065,,,1605279595,1605279595,0,0
1055,1,1,4061,4061,1,0,0,1,False,active,1,22,1605272682,,,1605279595,1605279595,0,0
1056,1,1,4062,4062,0,0,0,1,False,active,0,23,1605259066,,,1605279595,1605279595,0,0
1057,1,1,4063,4063,0,0,0,1,False,active,0,24,1605259066,,,1605279595,1605279595,0,0
1058,1,1,4064,4064,0,0,0,1,False,active,0,23,1605259071,,,1605279595,1605279595,0,0
1059,1,1,4065,4065,1,0,0,1,False,active,0,34,1605279187,,,1605279595,1605279595,1,0
1060,1,1,4066,4066,0,0,0,1,False,active,1,22,1605259067,,,1605279595,1605279595,0,0
1061,1,1,4067,4067,2,1,0,1,False,active,0,21,1605270586,,,1605279595,1605279595,0,0
1062,1,1,4068,4068,0,0,0,1,False,active,0,30,1605279339,,,1605279595,1605279595,0,0
1063,1,1,4069,4069,2,2,0,1,False,active,0,22,1605259065,,,1605279595,1605279595,1,0
1064,1,1,4070,4070,0,0,0,1,False,active,1,23,1605278909,,,1605279595,1605279595,0,0
1065,1,1,4071,4071,7,3,0,1,False,active,0,15,1605277700,,,1605279595,1605279595,0,0
1066,1,0,4072,4072,40,13,0,0,False,active,0,0,1605277789,,,1605279595,1605279595,0,0
1067,1,1,4073,4073,20,2,0,1,False,active,2,13,1605278844,,,1605279595,1605279595,1,0
1068,1,1,4074,4074,0,0,0,1,False,active,0,23,1605270221,,,1605279595,1605279595,0,0
1069,1,1,4075,4075,7,1,0,1,True,active,2,29,1605277621,,,1605279595,1605279595,2,0
1070,1,1,4076,4076,9,2,0,1,False,active,0,20,1605276333,,,1605279595,1605279595,0,1
1071,1,1,4078,4078,23,1,0,1,False,active,0,8,1605260270,,,1605279595,1605279595,0,1
1072,1,1,4079,4079,5,1,0,1,False,active,0,16,1605271543,,,1605279595,1605279595,0,0
1073,1,1,4080,4080,6,1,0,1,False,active,0,15,1605261097,,,1605279595,1605279595,0,0
1074,1,1,4081,4081,6,2,0,1,False,active,0,15,1605270158,,,1605279595,1605279595,0,0
1075,1,1,4082,4082,1,1,0,1,False,active,2,27,1605259066,,,1605279595,1605279595,0,0
1076,1,1,4083,4083,0,0,0,1,False,active,1,19,1605260383,,,1605279595,1605279595,0,0
1077,1,1,4084,4084,21,1,0,1,False,active,0,1,1605276582,,,1605279595,1605279595,0,0
1078,1,1,4085,4085,1,0,0,1,False,active,0,24,1605272608,,,1605279595,1605279595,0,1
1079,1,1,4086,4086,16,1,0,1,False,active,0,5,1605260270,,,1605279595,1605279595,0,0
1080,1,1,4087,4087,4,4,0,1,False,active,0,18,1605276334,,,1605279595,1605279595,0,0
1081,1,1,4088,4088,7,2,0,1,False,active,1,12,1605278718,,,1605279595,1605279595,0,0
1082,1,1,4090,4090,2,2,0,1,False,active,2,17,1605260272,,,1605279595,1605279595,0,1
1083,1,1,4091,4091,1,1,0,1,False,active,17,3,1605276039,,,1605279595,1605279595,1,0
1084,1,1,4092,4092,10,1,0,1,False,active,0,9,1605260272,,,1605279595,1605279595,0,0
1085,1,1,4093,4093,5,2,0,1,False,active,0,20,1605273765,,,1605279595,1605279595,0,1
1086,1,1,4094,4094,5,4,0,1,False,active,0,16,1605271963,,,1605279595,1605279595,0,1
1087,1,1,4095,4095,5,0,0,1,False,active,0,16,1605260272,,,1605279595,1605279595,0,0
1088,1,1,4096,4096,1,1,0,1,False,active,2,27,1605257859,,,1605279595,1605279595,0,0
1089,1,1,4098,4098,0,0,0,1,False,active,0,20,1605260271,,,1605279595,1605279595,0,0
1090,1,1,4099,4099,20,7,0,1,False,active,0,1,1605278353,,,1605279595,1605279595,0,0
1091,1,1,4101,4101,9,2,0,1,False,active,0,10,1605274446,,,1605279595,1605279595,0,0
1092,1,1,4102,4102,3,3,0,1,False,active,0,19,1605278885,,,1605279595,1605279595,1,0
1093,1,1,4103,4103,2,1,0,1,False,active,0,17,1605268892,,,1605279595,1605279595,0,1
1094,1,1,4104,4104,0,0,0,1,False,active,0,20,1605259065,,,1605279595,1605279595,0,0
1095,1,1,4105,4105,4,1,0,1,False,active,0,17,1605262530,,,1605279595,1605279595,0,0
1096,1,1,4106,4106,1,0,0,1,False,active,1,17,1605268960,,,1605279595,1605279595,1,0
1097,1,1,4107,4107,2,2,0,1,False,active,0,22,1605260272,,,1605279595,1605279595,0,0
1098,1,0,4108,4108,19,1,0,0,False,active,0,0,1605260270,,,1605279595,1605279595,0,0
1099,1,1,4109,4109,3,2,0,1,False,active,0,18,1605272241,,,1605279595,1605279595,0,1
1100,1,1,4110,4110,0,0,0,1,False,active,0,0,86400,,,1605279595,1605279595,0,0
1101,1,1,4112,4112,17,5,0,1,False,active,0,1,1605275038,,,1605279595,1605279595,0,0
1102,1,1,4113,4113,21,0,0,1,False,active,0,1,1605274405,,,1605279595,1605279595,0,0
1103,1,1,4114,4114,4,1,0,1,False,active,0,21,1605260271,,,1605279595,1605279595,0,0
1104,1,1,4115,4115,2,0,0,1,False,active,1,22,1605260272,,,1605279595,1605279595,0,0
1105,1,1,4116,4116,1,0,0,1,False,active,0,18,1605259065,,,1605279595,1605279595,0,0
1106,1,1,4117,4117,12,7,0,1,False,active,0,15,1605275400,,,1605279595,1605279595,0,0
1107,0,0,4118,4118,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
1108,1,0,4120,4120,29,10,0,0,False,active,0,14,1605278611,,,1605279595,1605279595,3,0
1109,1,1,4121,4121,25,1,0,1,False,active,1,27,1605279288,,,1605279595,1605279595,1,0
1110,1,1,4122,4122,9,2,0,1,True,active,0,44,1605278907,,,1605279595,1605279595,1,0
1111,1,1,4123,4123,17,8,0,1,True,active,0,8,1605277216,,,1605279595,1605279595,0,0
1112,1,1,4124,4124,13,2,0,1,False,active,1,34,1605278239,,,1605279595,1605279595,0,2
1113,1,1,4125,4125,5,2,0,1,False,active,0,32,1605276303,,,1605279595,1605279595,0,0
1114,1,1,4126,4126,13,2,0,1,False,active,0,6,1605270427,,,1605279595,1605279595,0,0
1115,1,1,4127,4127,3,1,0,1,False,active,0,16,1605260271,,,1605279595,1605279595,0,0
1116,1,1,4128,4128,9,1,0,1,False,active,0,15,1605260270,,,1605279595,1605279595,0,0
1117,1,1,4129,4129,2,2,0,1,False,active,0,17,1605260271,,,1605279595,1605279595,0,0
1118,1,1,4130,4130,10,5,0,1,False,active,1,11,1605276554,,,1605279595,1605279595,0,0
1119,1,1,4131,4131,7,2,0,1,False,active,0,12,1605279503,,,1605279595,1605279595,0,0
1120,1,1,4132,4132,3,0,0,1,False,active,0,16,1605260271,,,1605279595,1605279595,0,0
1121,1,1,4133,4133,5,2,0,1,False,active,0,15,1605273648,,,1605279595,1605279595,0,0
1122,1,1,4134,4134,18,3,0,1,False,active,0,6,1605274128,,,1605279595,1605279595,0,0
1123,1,1,4135,4135,4,0,1,1,False,active,0,18,1605260270,,,1605279595,1605279595,1,0
1124,1,1,4136,4136,7,1,0,1,False,active,1,12,1605270065,,,1605279595,1605279595,0,0
1125,1,1,4137,4137,6,0,0,1,False,active,0,21,1605269512,,,1605279595,1605279595,1,0
1126,1,1,4138,4138,1,1,0,1,False,active,0,18,1605269678,,,1605279595,1605279595,0,0
1127,1,1,4139,4139,6,0,0,1,False,active,0,13,1605271249,,,1605279595,1605279595,0,0
1128,1,1,4140,4140,8,3,1,1,False,active,0,15,1605260270,,,1605279595,1605279595,0,0
1129,1,0,4141,4141,17,4,0,0,False,active,0,3,1605231642,,,1605279595,1605279595,0,0
1130,1,1,4142,4142,0,0,0,1,False,active,0,19,1605260272,,,1605279595,1605279595,0,0
1131,1,1,4143,4143,3,1,0,1,False,active,0,18,1605260272,,,1605279595,1605279595,0,0
1132,1,1,4144,4144,3,3,0,1,False,active,0,18,1605269728,,,1605279595,1605279595,0,0
1133,1,1,4146,4146,2,2,0,1,False,active,0,27,1605261471,,,1605279595,1605279595,0,0
1134,1,1,4147,4147,0,0,0,1,False,active,1,18,1605277710,,,1605279595,1605279595,0,0
1135,1,1,4148,4148,0,0,18,1,False,active,9,0,1605279502,,,1605279595,1605279595,0,0
1136,1,1,4149,4149,1,1,0,1,False,active,0,19,1605275351,,,1605279595,1605279595,0,0
1137,0,0,4151,4151,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
1138,1,1,4152,4152,1,1,0,1,False,active,0,20,1605260272,,,1605279595,1605279595,0,0
1139,1,1,4153,4153,2,1,0,1,False,active,0,25,1605270375,,,1605279595,1605279595,0,0
1140,1,1,4154,4154,3,3,0,1,False,active,0,16,1605260270,,,1605279595,1605279595,0,0
1141,1,1,4155,4155,1,1,0,1,False,active,0,18,1605271487,,,1605279595,1605279595,0,0
1142,1,1,4156,4156,4,1,0,1,False,active,0,15,1605275685,,,1605279595,1605279595,1,0
1143,1,1,4157,4157,4,2,0,1,False,active,0,15,1605260272,,,1605279595,1605279595,0,0
1144,1,1,4158,4158,3,3,0,1,False,active,0,16,1605264988,,,1605279595,1605279595,0,0
1145,1,1,4159,4159,10,2,0,1,False,active,0,9,1605270007,,,1605279595,1605279595,0,0
1146,1,1,4160,4160,12,3,0,1,False,active,0,7,1605272788,,,1605279595,1605279595,0,0
1147,1,1,4161,4161,6,1,0,1,False,active,0,13,1605268885,,,1605279595,1605279595,0,0
