,station_id,num_bikes_available,eightd_has_available_keys,last_reported,legacy_id,num_docks_available,num_ebikes_available,num_bikes_disabled,station_status,is_installed,num_docks_disabled,is_renting,is_returning,starttime,timestamp,demand,supply
587,3478,42,False,1604232073,3478,1,6,0,active,1,0,1,1,1604239360,1604239360,42,42
588,3479,4,False,1604220142,3479,39,0,2,active,1,0,1,1,1604239360,1604239360,4,4
589,3481,21,False,1604217892,3481,1,0,0,active,1,0,1,1,1604239360,1604239360,21,21
590,3483,10,False,1604216517,3483,4,1,0,active,1,0,1,1,1604239360,1604239360,10,10
591,3486,22,False,1604238605,3486,8,0,0,active,1,0,1,1,1604239360,1604239360,22,22
592,3490,30,False,1604239126,3490,1,0,0,active,1,0,1,1,1604239360,1604239360,30,30
593,3491,17,False,1604238802,3491,6,2,1,active,1,0,1,1,1604239360,1604239360,17,17
594,3492,24,False,1604239269,3492,2,1,1,active,1,0,1,1,1604239360,1604239360,24,24
595,3493,30,False,1604239082,3493,1,1,0,active,1,0,1,1,1604239360,1604239360,30,30
596,3494,21,False,1604238654,3494,4,1,0,active,1,0,1,1,1604239360,1604239360,21,21
597,3495,24,False,1604239331,3495,0,0,2,active,1,0,1,1,1604239360,1604239360,24,24
598,3496,25,False,1604236605,3496,0,2,0,active,1,0,1,1,1604239360,1604239360,25,25
599,3497,19,False,1604239139,3497,1,0,3,active,1,0,1,1,1604239360,1604239360,19,19
600,3498,19,False,1604237380,3498,2,4,0,active,1,0,1,1,1604239360,1604239360,19,19
601,3499,24,False,1604239024,3499,1,1,0,active,1,0,1,1,1604239360,1604239360,24,24
602,3500,29,False,1604238641,3500,2,2,0,active,1,0,1,1,1604239360,1604239360,29,29
603,3501,29,False,1604232739,3501,0,1,0,active,1,0,1,1,1604239360,1604239360,29,29
604,3502,25,False,1604237996,3502,4,0,0,active,1,0,1,1,1604239360,1604239360,25,25
605,3503,27,False,1604236547,3503,3,3,0,active,1,0,1,1,1604239360,1604239360,27,27
606,3504,25,True,1604238195,3504,2,1,0,active,1,0,1,1,1604239360,1604239360,25,25
607,3505,7,False,1604233113,3505,23,0,3,active,1,0,1,1,1604239360,1604239360,7,7
608,3506,24,False,1604239176,3506,4,0,1,active,1,0,1,1,1604239360,1604239360,24,24
609,3507,12,False,1604239244,3507,24,0,0,active,1,0,1,1,1604239360,1604239360,12,12
610,3508,18,False,1604239313,3508,11,3,2,active,1,0,1,1,1604239360,1604239360,18,18
611,3509,31,False,1604236196,3509,0,0,0,active,1,0,1,1,1604239360,1604239360,31,31
612,3510,30,False,1604238939,3510,1,3,0,active,1,0,1,1,1604239360,1604239360,30,30
613,3511,18,False,1604238829,3511,2,0,2,active,1,0,1,1,1604239360,1604239360,18,18
614,3513,15,False,1604236130,3513,6,3,0,active,1,0,1,1,1604239360,1604239360,15,15
615,3514,13,False,1604239004,3514,10,3,0,active,1,0,1,1,1604239360,1604239360,13,13
616,3515,0,False,1601651096,3515,7,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
617,3516,26,False,1604238535,3516,5,6,0,active,1,0,1,1,1604239360,1604239360,26,26
618,3517,23,False,1604225234,3517,12,4,0,active,1,0,1,1,1604239360,1604239360,23,23
619,3518,29,True,1604238536,3518,5,2,0,active,1,0,1,1,1604239360,1604239360,29,29
620,3520,24,False,1604236044,3520,1,0,2,active,1,0,1,1,1604239360,1604239360,24,24
621,3521,36,False,1604235863,3521,0,2,0,active,1,0,1,1,1604239360,1604239360,36,36
622,3522,16,False,1604237558,3522,3,2,0,active,1,0,1,1,1604239360,1604239360,16,16
623,3523,21,False,1604235040,3523,4,0,0,active,1,0,1,1,1604239360,1604239360,21,21
624,3524,5,False,1604239333,3524,18,3,0,active,1,0,1,1,1604239360,1604239360,5,5
625,3525,17,False,1604238638,3525,4,3,0,active,1,0,1,1,1604239360,1604239360,17,17
626,3526,9,False,1604236078,3526,17,4,1,active,1,0,1,1,1604239360,1604239360,9,9
627,3527,23,False,1604239064,3527,4,0,0,active,1,0,1,1,1604239360,1604239360,23,23
628,3528,13,False,1604238357,3528,7,8,1,active,1,0,1,1,1604239360,1604239360,13,13
629,3529,24,False,1604239197,3529,1,3,0,active,1,0,1,1,1604239360,1604239360,24,24
630,3530,5,False,1604239135,3530,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
631,3531,26,False,1604238870,3531,1,3,0,active,1,0,1,1,1604239360,1604239360,26,26
632,3532,7,False,1604239220,3532,19,1,1,active,1,0,1,1,1604239360,1604239360,7,7
633,3533,31,False,1604239304,3533,3,1,0,active,1,0,1,1,1604239360,1604239360,31,31
634,3534,34,False,1604238589,3534,5,2,0,active,1,0,1,1,1604239360,1604239360,34,34
635,3535,25,False,1604235068,3535,2,1,0,active,1,0,1,1,1604239360,1604239360,25,25
636,3536,1,False,1604236495,3536,42,0,0,active,1,0,1,1,1604239360,1604239360,1,1
637,3537,7,False,1604238308,3537,21,3,1,active,1,0,1,1,1604239360,1604239360,7,7
638,3538,8,False,1604239240,3538,37,0,0,active,1,0,1,1,1604239360,1604239360,8,8
639,3539,3,False,1604231598,3539,40,2,0,active,1,0,1,1,1604239360,1604239360,3,3
640,3540,34,False,1604237388,3540,1,0,0,active,1,0,1,1,1604239360,1604239360,34,34
641,3541,0,False,86400,3541,0,0,0,active,1,0,1,1,1604239360,1604239360,0,0
642,3542,4,False,1604235912,3542,25,3,0,active,1,0,1,1,1604239360,1604239360,4,4
643,3543,5,False,1604239270,3543,30,0,0,active,1,0,1,1,1604239360,1604239360,5,5
644,3544,21,False,1604238666,3544,6,2,0,active,1,0,1,1,1604239360,1604239360,21,21
645,3545,4,False,1604237565,3545,29,1,0,active,1,0,1,1,1604239360,1604239360,4,4
646,3546,3,False,1604218988,3546,17,0,1,active,1,0,1,1,1604239360,1604239360,3,3
647,3547,40,False,1604238755,3547,1,3,0,active,1,0,1,1,1604239360,1604239360,40,40
648,3549,4,False,1604239327,3549,20,0,1,active,1,0,1,1,1604239360,1604239360,4,4
649,3551,19,False,1604239332,3551,3,1,1,active,1,0,1,1,1604239360,1604239360,19,19
650,3552,34,False,1604237724,3552,4,28,1,active,1,0,1,1,1604239360,1604239360,34,34
651,3553,31,False,1604238909,3553,6,1,0,active,1,0,1,1,1604239360,1604239360,31,31
652,3554,6,False,1604237057,3554,18,0,3,active,1,0,1,1,1604239360,1604239360,6,6
653,3555,9,False,1604237793,3555,18,4,0,active,1,0,1,1,1604239360,1604239360,9,9
654,3557,18,False,1604236005,3557,1,3,0,active,1,0,1,1,1604239360,1604239360,18,18
655,3558,7,False,1604239058,3558,19,0,1,active,1,0,1,1,1604239360,1604239360,7,7
656,3559,8,False,1604219101,3559,11,0,0,active,1,0,1,1,1604239360,1604239360,8,8
657,3561,4,False,1604219121,3561,22,3,0,active,1,0,1,1,1604239360,1604239360,4,4
658,3562,7,False,1604238368,3562,17,3,3,active,1,0,1,1,1604239360,1604239360,7,7
659,3563,3,False,1604235843,3563,26,0,0,active,1,0,1,1,1604239360,1604239360,3,3
660,3564,12,False,1604233964,3564,7,0,0,active,1,0,1,1,1604239360,1604239360,12,12
661,3565,5,False,1604230803,3565,14,3,0,active,1,0,1,1,1604239360,1604239360,5,5
662,3566,3,False,1604238967,3566,22,1,0,active,1,0,1,1,1604239360,1604239360,3,3
663,3567,3,False,1604234645,3567,16,1,0,active,1,0,1,1,1604239360,1604239360,3,3
664,3568,15,False,1604238622,3568,6,0,0,active,1,0,1,1,1604239360,1604239360,15,15
665,3569,2,False,1604234068,3569,27,0,0,active,1,0,1,1,1604239360,1604239360,2,2
666,3570,26,False,1604237705,3570,5,2,0,active,1,0,1,1,1604239360,1604239360,26,26
667,3571,15,False,1604234936,3571,8,2,1,active,1,0,1,1,1604239360,1604239360,15,15
668,3572,15,False,1604237717,3572,18,3,0,active,1,0,1,1,1604239360,1604239360,15,15
669,3573,12,False,1604238504,3573,13,1,0,active,1,0,1,1,1604239360,1604239360,12,12
670,3574,9,False,1604238888,3574,14,0,0,active,1,0,1,1,1604239360,1604239360,9,9
671,3575,5,False,1604238408,3575,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
672,3576,16,False,1604239343,3576,11,1,0,active,1,0,1,1,1604239360,1604239360,16,16
673,3577,2,False,1604236332,3577,21,1,0,active,1,0,1,1,1604239360,1604239360,2,2
674,3578,8,False,1604237572,3578,13,5,0,active,1,0,1,1,1604239360,1604239360,8,8
675,3579,15,False,1604239111,3579,9,9,1,active,1,0,1,1,1604239360,1604239360,15,15
676,3580,12,False,1604239168,3580,16,7,2,active,1,0,1,1,1604239360,1604239360,12,12
677,3581,4,False,1604238585,3581,23,1,0,active,1,0,1,1,1604239360,1604239360,4,4
678,3582,6,False,1604217696,3582,22,0,0,active,1,0,1,1,1604239360,1604239360,6,6
679,3583,2,False,1604238806,3583,29,0,0,active,1,0,1,1,1604239360,1604239360,2,2
680,3584,6,False,1604237765,3584,35,6,1,active,1,0,1,1,1604239360,1604239360,6,6
681,3585,1,False,1604238384,3585,23,1,0,active,1,0,1,1,1604239360,1604239360,1,1
682,3586,5,False,1604238278,3586,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
683,3587,12,False,1604220190,3587,15,0,0,active,1,0,1,1,1604239360,1604239360,12,12
684,3588,13,False,1604236473,3588,7,0,1,active,1,0,1,1,1604239360,1604239360,13,13
685,3589,13,False,1604239342,3589,6,0,0,active,1,0,1,1,1604239360,1604239360,13,13
686,3590,10,False,1604238688,3590,9,4,0,active,1,0,1,1,1604239360,1604239360,10,10
687,3591,9,False,1604238638,3591,12,2,0,active,1,0,1,1,1604239360,1604239360,9,9
688,3592,9,False,1604238587,3592,10,1,0,active,1,0,1,1,1604239360,1604239360,9,9
689,3593,5,False,1604239030,3593,30,4,0,active,1,0,1,1,1604239360,1604239360,5,5
690,3595,3,False,1604238949,3595,14,0,1,active,1,0,1,1,1604239360,1604239360,3,3
691,3596,16,False,1604236383,3596,3,0,0,active,1,0,1,1,1604239360,1604239360,16,16
692,3597,23,False,1604239154,3597,2,7,0,active,1,0,1,1,1604239360,1604239360,23,23
693,3598,17,False,1604239124,3598,2,4,0,active,1,0,1,1,1604239360,1604239360,17,17
694,3600,20,False,1604238919,3600,7,11,0,active,1,0,1,1,1604239360,1604239360,20,20
695,3601,16,False,1604238522,3601,3,1,0,active,1,0,1,1,1604239360,1604239360,16,16
696,3602,9,False,1604238344,3602,14,0,0,active,1,0,1,1,1604239360,1604239360,9,9
697,3603,0,False,1604218924,3603,21,0,0,active,1,0,1,1,1604239360,1604239360,0,0
698,3604,14,False,1604238347,3604,2,1,1,active,1,0,1,1,1604239360,1604239360,14,14
699,3605,7,False,1604220264,3605,14,0,0,active,1,0,1,1,1604239360,1604239360,7,7
700,3606,8,False,1604228962,3606,13,0,0,active,1,0,1,1,1604239360,1604239360,8,8
701,3607,19,False,1604232577,3607,0,3,0,active,1,0,1,1,1604239360,1604239360,19,19
702,3608,2,False,1604238182,3608,19,0,0,active,1,0,1,1,1604239360,1604239360,2,2
703,3609,19,False,1604237333,3609,4,2,0,active,1,0,1,1,1604239360,1604239360,19,19
704,3610,24,False,1604235086,3610,2,5,0,active,1,1,1,1,1604239360,1604239360,24,24
705,3611,0,False,1604233056,3611,31,0,0,active,1,0,1,1,1604239360,1604239360,0,0
706,3612,6,False,1604238168,3612,9,0,0,active,1,0,1,1,1604239360,1604239360,6,6
707,3613,2,False,1604237493,3613,24,1,1,active,1,0,1,1,1604239360,1604239360,2,2
708,3614,10,False,1604234839,3614,13,4,0,active,1,0,1,1,1604239360,1604239360,10,10
709,3615,3,False,1604239107,3615,18,1,0,active,1,0,1,1,1604239360,1604239360,3,3
710,3616,16,False,1604239281,3616,7,4,1,active,1,1,1,1,1604239360,1604239360,16,16
711,3617,8,False,1604238402,3617,19,1,0,active,1,0,1,1,1604239360,1604239360,8,8
712,3618,4,False,1604237831,3618,29,2,0,active,1,0,1,1,1604239360,1604239360,4,4
713,3619,10,False,1604230799,3619,9,1,0,active,1,0,1,1,1604239360,1604239360,10,10
714,3620,3,False,1604233867,3620,20,1,0,active,1,0,1,1,1604239360,1604239360,3,3
715,3621,17,False,1604238295,3621,1,5,1,active,1,0,1,1,1604239360,1604239360,17,17
716,3622,14,False,1604233447,3622,9,1,0,active,1,0,1,1,1604239360,1604239360,14,14
717,3623,5,False,1604235122,3623,33,3,1,active,1,0,1,1,1604239360,1604239360,5,5
718,3628,30,False,1604220279,3628,0,0,1,active,1,0,1,1,1604239360,1604239360,30,30
719,3629,33,False,1604231855,3629,0,2,0,active,1,0,1,1,1604239360,1604239360,33,33
720,3630,33,False,1604239339,3630,0,0,0,active,1,0,1,1,1604239360,1604239360,33,33
721,3635,14,False,1604239232,3635,29,0,0,active,1,0,1,1,1604239360,1604239360,14,14
722,3637,8,False,1604236955,3637,22,2,1,active,1,0,1,1,1604239360,1604239360,8,8
723,3638,11,False,1604217721,3638,7,0,0,active,1,0,1,1,1604239360,1604239360,11,11
724,3639,17,False,1604199467,3639,13,0,0,active,1,0,0,0,1604239360,1604239360,17,17
725,3640,0,False,1604215307,3640,18,0,0,active,1,0,1,1,1604239360,1604239360,0,0
726,3641,8,False,1604239277,3641,45,2,1,active,1,0,1,1,1604239360,1604239360,8,8
727,3646,3,False,1604238013,3646,13,1,0,active,1,10,1,1,1604239360,1604239360,3,3
728,3647,13,False,1604235980,3647,10,0,0,active,1,0,1,1,1604239360,1604239360,13,13
729,3648,0,False,1604232431,3648,25,0,0,active,1,0,1,1,1604239360,1604239360,0,0
730,3649,11,False,1604236308,3649,19,0,0,active,1,0,1,1,1604239360,1604239360,11,11
731,3654,2,False,1604197095,3654,33,0,0,active,1,0,1,1,1604239360,1604239360,2,2
732,3656,44,False,1604238954,3656,0,0,2,active,1,0,1,1,1604239360,1604239360,44,44
733,3658,19,False,1604238590,3658,8,1,0,active,1,0,1,1,1604239360,1604239360,19,19
734,3661,16,False,1604229823,3661,2,1,1,active,1,0,1,1,1604239360,1604239360,16,16
735,3664,13,False,1604239204,3664,17,0,0,active,1,0,1,1,1604239360,1604239360,13,13
736,3668,17,False,1604239173,3668,8,1,1,active,1,0,1,1,1604239360,1604239360,17,17
737,3671,19,False,1604239130,3671,14,4,4,active,1,0,1,1,1604239360,1604239360,19,19
738,3673,7,False,1604238855,3673,14,0,0,active,1,0,1,1,1604239360,1604239360,7,7
739,3674,15,False,1604238964,3674,12,0,0,active,1,0,1,1,1604239360,1604239360,15,15
740,3676,10,False,1604234729,3676,14,1,0,active,1,0,1,1,1604239360,1604239360,10,10
741,3677,1,False,1604215394,3677,17,0,0,active,1,0,1,1,1604239360,1604239360,1,1
742,3678,12,False,1604239119,3678,5,0,1,active,1,0,1,1,1604239360,1604239360,12,12
743,3679,4,False,1604217260,3679,10,0,0,active,1,0,1,1,1604239360,1604239360,4,4
744,3680,1,False,1604227091,3680,54,1,0,active,1,0,1,1,1604239360,1604239360,1,1
745,3681,8,False,1604237173,3681,10,0,0,active,1,0,1,1,1604239360,1604239360,8,8
746,3686,14,False,1604239111,3686,24,2,1,active,1,0,1,1,1604239360,1604239360,14,14
747,3687,31,False,1604239329,3687,50,0,2,active,1,0,1,1,1604239360,1604239360,31,31
748,3689,44,False,1604238324,3689,3,1,0,active,1,0,1,1,1604239360,1604239360,44,44
749,3690,7,False,1604236876,3690,29,0,0,active,1,0,1,1,1604239360,1604239360,7,7
750,3691,7,False,1604236634,3691,12,2,0,active,1,0,1,1,1604239360,1604239360,7,7
751,3693,22,False,1604238403,3693,5,0,0,active,1,0,1,1,1604239360,1604239360,22,22
752,3694,9,False,1604227171,3694,9,0,0,active,1,0,1,1,1604239360,1604239360,9,9
753,3697,27,False,1604238875,3697,16,1,0,active,1,0,1,1,1604239360,1604239360,27,27
754,3699,15,False,1604238745,3699,12,4,3,active,1,0,1,1,1604239360,1604239360,15,15
755,3704,11,False,1604239272,3704,8,3,0,active,1,0,1,1,1604239360,1604239360,11,11
756,3707,22,False,1604239008,3707,32,0,1,active,1,0,1,1,1604239360,1604239360,22,22
757,3708,11,False,1604238861,3708,18,1,0,active,1,0,1,1,1604239360,1604239360,11,11
758,3709,8,False,1604239029,3709,40,1,3,active,1,0,1,1,1604239360,1604239360,8,8
759,3711,39,False,1604239244,3711,5,2,3,active,1,0,1,1,1604239360,1604239360,39,39
760,3712,35,False,1604238913,3712,5,1,1,active,1,0,1,1,1604239360,1604239360,35,35
761,3714,7,False,1604234720,3714,52,0,2,active,1,0,1,1,1604239360,1604239360,7,7
762,3715,25,False,1604236850,3715,6,3,0,active,1,0,1,1,1604239360,1604239360,25,25
763,3716,4,False,1604219112,3716,19,1,0,active,1,0,1,1,1604239360,1604239360,4,4
764,3718,0,False,86400,3718,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
765,3721,10,False,1604236877,3721,25,0,0,active,1,0,1,1,1604239360,1604239360,10,10
766,3723,9,True,1604211786,3723,21,0,0,active,1,0,1,1,1604239360,1604239360,9,9
767,3724,3,False,1604239345,3724,36,1,0,active,1,0,1,1,1604239360,1604239360,3,3
768,3725,8,False,1604239140,3725,31,0,2,active,1,0,1,1,1604239360,1604239360,8,8
769,3726,2,False,1604236869,3726,21,2,0,active,1,0,1,1,1604239360,1604239360,2,2
770,3727,13,False,1604236372,3727,24,1,1,active,1,0,1,1,1604239360,1604239360,13,13
771,3728,1,False,1604238483,3728,23,1,0,active,1,0,1,1,1604239360,1604239360,1,1
772,3731,16,False,1604235607,3731,30,0,0,active,1,0,1,1,1604239360,1604239360,16,16
773,3733,35,False,1604234851,3733,11,0,0,active,1,0,1,1,1604239360,1604239360,35,35
774,3734,4,False,1604239335,3734,46,0,0,active,1,0,1,1,1604239360,1604239360,4,4
775,3735,4,False,1604239262,3735,34,0,0,active,1,0,1,1,1604239360,1604239360,4,4
776,3736,0,False,1601471240,3736,3,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
777,3737,29,False,1604239300,3737,5,1,1,active,1,0,1,1,1604239360,1604239360,29,29
778,3738,9,False,1604239092,3738,21,1,1,active,1,0,1,1,1604239360,1604239360,9,9
779,3739,6,False,1604239202,3739,31,1,0,active,1,0,1,1,1604239360,1604239360,6,6
780,3740,30,False,1604238434,3740,4,1,0,active,1,0,1,1,1604239360,1604239360,30,30
781,3744,42,False,1604239209,3744,7,1,2,active,1,0,1,1,1604239360,1604239360,42,42
782,3745,3,False,1604238770,3745,24,0,0,active,1,0,1,1,1604239360,1604239360,3,3
783,3746,34,False,1604238970,3746,14,0,0,active,1,0,1,1,1604239360,1604239360,34,34
784,3749,4,False,1604238403,3749,19,0,0,active,1,0,1,1,1604239360,1604239360,4,4
785,3755,4,False,1604239258,3755,14,2,1,active,1,0,1,1,1604239360,1604239360,4,4
786,3756,20,False,1604225673,3756,1,0,0,active,1,0,1,1,1604239360,1604239360,20,20
787,3757,21,False,1604236898,3757,2,1,0,active,1,0,1,1,1604239360,1604239360,21,21
788,3758,14,False,1604233959,3758,5,1,0,active,1,0,1,1,1604239360,1604239360,14,14
789,3759,14,False,1604237780,3759,5,1,0,active,1,0,1,1,1604239360,1604239360,14,14
790,3760,18,False,1604238917,3760,5,0,0,active,1,0,1,1,1604239360,1604239360,18,18
791,3761,2,False,1604227890,3761,25,1,0,active,1,0,1,1,1604239360,1604239360,2,2
792,3762,24,False,1604239002,3762,3,0,0,active,1,0,1,1,1604239360,1604239360,24,24
793,3763,25,False,1604232776,3763,2,0,0,active,1,0,1,1,1604239360,1604239360,25,25
794,3764,16,False,1604239275,3764,4,0,1,active,1,0,1,1,1604239360,1604239360,16,16
795,3765,10,False,1604239258,3765,11,0,0,active,1,0,1,1,1604239360,1604239360,10,10
796,3766,13,False,1604238967,3766,10,3,1,active,1,0,1,1,1604239360,1604239360,13,13
797,3767,3,False,1604223505,3767,15,0,1,active,1,0,1,1,1604239360,1604239360,3,3
798,3768,22,False,1604220486,3768,1,1,0,active,1,0,1,1,1604239360,1604239360,22,22
799,3769,23,False,1604220331,3769,0,2,0,active,1,0,1,1,1604239360,1604239360,23,23
800,3770,21,False,1604230680,3770,0,10,0,active,1,0,1,1,1604239360,1604239360,21,21
801,3771,25,False,1604220853,3771,4,5,1,active,1,0,1,1,1604239360,1604239360,25,25
802,3772,8,False,1604220116,3772,11,1,0,active,1,0,1,1,1604239360,1604239360,8,8
803,3773,20,False,1604235817,3773,0,1,0,active,1,0,1,1,1604239360,1604239360,20,20
804,3774,22,False,1604220164,3774,1,0,0,active,1,0,1,1,1604239360,1604239360,22,22
805,3775,17,False,1604238503,3775,10,1,0,active,1,0,1,1,1604239360,1604239360,17,17
806,3776,7,False,1604234703,3776,16,0,0,active,1,0,1,1,1604239360,1604239360,7,7
807,3777,7,False,1604235962,3777,16,2,0,active,1,0,1,1,1604239360,1604239360,7,7
808,3778,5,False,1604235387,3778,21,0,1,active,1,0,1,1,1604239360,1604239360,5,5
809,3779,2,False,1604220306,3779,22,0,0,active,1,0,1,1,1604239360,1604239360,2,2
810,3780,0,False,1604239034,3780,22,0,0,active,1,0,1,1,1604239360,1604239360,0,0
811,3781,14,False,1604220218,3781,16,1,0,active,1,0,1,1,1604239360,1604239360,14,14
812,3782,31,False,1604239157,3782,0,1,0,active,1,0,1,1,1604239360,1604239360,31,31
813,3783,38,False,1604239078,3783,27,0,0,active,1,0,1,1,1604239360,1604239360,38,38
814,3785,25,False,1604238744,3785,12,0,0,active,1,0,1,1,1604239360,1604239360,25,25
815,3786,20,False,1604238124,3786,27,0,2,active,1,0,1,1,1604239360,1604239360,20,20
816,3787,1,False,1604228670,3787,21,1,0,active,1,0,1,1,1604239360,1604239360,1,1
817,3789,7,False,1604238990,3789,24,0,0,active,1,0,1,1,1604239360,1604239360,7,7
818,3790,8,False,1604237893,3790,28,2,1,active,1,0,1,1,1604239360,1604239360,8,8
819,3791,32,False,1604216626,3791,0,0,0,active,1,0,1,1,1604239360,1604239360,32,32
820,3792,7,False,1604238592,3792,23,0,0,active,1,0,1,1,1604239360,1604239360,7,7
821,3795,19,False,1604217969,3795,0,1,0,active,1,0,1,1,1604239360,1604239360,19,19
822,3798,2,False,1604238753,3798,52,0,1,active,1,0,1,1,1604239360,1604239360,2,2
823,3799,12,False,1604239346,3799,55,1,0,active,1,0,1,1,1604239360,1604239360,12,12
824,3803,24,False,1604233011,3803,3,1,0,active,1,0,1,1,1604239360,1604239360,24,24
825,3804,9,False,1604238670,3804,15,0,0,active,1,0,1,1,1604239360,1604239360,9,9
826,3808,3,False,1604239166,3808,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
827,3809,6,False,1604239149,3809,47,1,0,active,1,0,1,1,1604239360,1604239360,6,6
828,3811,16,False,1604238357,3811,3,0,0,active,1,0,1,1,1604239360,1604239360,16,16
829,3812,15,False,1604238690,3812,31,5,3,active,1,0,1,1,1604239360,1604239360,15,15
830,3813,10,True,1604239148,3813,39,3,0,active,1,0,1,1,1604239360,1604239360,10,10
831,3814,0,False,1604216234,3814,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
832,3815,4,False,1604238902,3815,36,0,1,active,1,0,1,1,1604239360,1604239360,4,4
833,3816,9,False,1604220278,3816,15,0,0,active,1,0,1,1,1604239360,1604239360,9,9
834,3817,14,False,1604236390,3817,4,2,0,active,1,0,1,1,1604239360,1604239360,14,14
835,3818,10,False,1604237215,3818,29,2,1,active,1,0,1,1,1604239360,1604239360,10,10
836,3819,11,False,1604220326,3819,9,0,0,active,1,0,1,1,1604239360,1604239360,11,11
837,3820,3,False,1604236722,3820,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
838,3821,9,False,1604238231,3821,15,1,1,active,1,0,1,1,1604239360,1604239360,9,9
839,3822,0,False,1604220323,3822,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
840,3823,16,False,1604238499,3823,14,6,0,active,1,0,1,1,1604239360,1604239360,16,16
841,3824,4,False,1604236467,3824,19,0,0,active,1,0,1,1,1604239360,1604239360,4,4
842,3825,7,False,1604225919,3825,22,3,0,active,1,0,1,1,1604239360,1604239360,7,7
843,3826,0,False,1604235270,3826,18,0,0,active,1,0,1,1,1604239360,1604239360,0,0
844,3827,14,False,1604236997,3827,6,7,0,active,1,0,1,1,1604239360,1604239360,14,14
845,3828,5,False,1604223643,3828,17,5,0,active,1,0,1,1,1604239360,1604239360,5,5
846,3829,5,False,1604221364,3829,19,3,0,active,1,0,1,1,1604239360,1604239360,5,5
847,3830,2,False,1604221546,3830,20,1,0,active,1,0,1,1,1604239360,1604239360,2,2
848,3831,2,False,1604234338,3831,33,2,0,active,1,0,1,1,1604239360,1604239360,2,2
849,3832,13,False,1604238781,3832,8,0,0,active,1,0,1,1,1604239360,1604239360,13,13
850,3833,0,False,1604236686,3833,18,0,0,active,1,0,1,1,1604239360,1604239360,0,0
851,3834,1,False,1604221798,3834,17,0,1,active,1,0,1,1,1604239360,1604239360,1,1
852,3835,1,False,1604237273,3835,20,0,1,active,1,0,1,1,1604239360,1604239360,1,1
853,3836,3,False,1604221428,3836,26,3,0,active,1,0,1,1,1604239360,1604239360,3,3
854,3837,4,False,1604238600,3837,25,1,0,active,1,0,1,1,1604239360,1604239360,4,4
855,3838,6,False,1604224947,3838,19,2,0,active,1,0,1,1,1604239360,1604239360,6,6
856,3839,6,False,1604238077,3839,23,0,0,active,1,0,1,1,1604239360,1604239360,6,6
857,3840,0,False,1604229209,3840,24,0,0,active,1,0,1,1,1604239360,1604239360,0,0
858,3841,9,False,1604220284,3841,15,2,1,active,1,0,1,1,1604239360,1604239360,9,9
859,3842,3,False,1604235210,3842,25,1,1,active,1,0,1,1,1604239360,1604239360,3,3
860,3843,1,False,1604221824,3843,21,1,1,active,1,0,1,1,1604239360,1604239360,1,1
861,3844,1,False,1604238788,3844,24,1,0,active,1,0,1,1,1604239360,1604239360,1,1
862,3845,5,False,1604222012,3845,16,0,0,active,1,0,1,1,1604239360,1604239360,5,5
863,3846,4,False,1604239272,3846,20,1,1,active,1,0,1,1,1604239360,1604239360,4,4
864,3847,3,False,1604238958,3847,22,1,0,active,1,0,1,1,1604239360,1604239360,3,3
865,3848,8,False,1604224775,3848,24,3,0,active,1,0,1,1,1604239360,1604239360,8,8
866,3849,12,False,1604220310,3849,5,0,0,active,1,0,1,1,1604239360,1604239360,12,12
867,3850,22,False,1604236467,3850,3,3,0,active,1,0,1,1,1604239360,1604239360,22,22
868,3851,16,False,1604220287,3851,4,1,0,active,1,0,1,1,1604239360,1604239360,16,16
869,3852,17,False,1604220168,3852,0,0,0,active,1,0,1,1,1604239360,1604239360,17,17
870,3853,10,False,1604236045,3853,10,3,0,active,1,0,1,1,1604239360,1604239360,10,10
871,3854,6,False,1604220220,3854,18,0,0,active,1,0,1,1,1604239360,1604239360,6,6
872,3855,6,False,1604235704,3855,16,0,0,active,1,0,1,1,1604239360,1604239360,6,6
873,3856,5,False,1604220292,3856,20,0,0,active,1,0,1,1,1604239360,1604239360,5,5
874,3857,9,False,1604236440,3857,10,0,0,active,1,0,1,1,1604239360,1604239360,9,9
875,3858,16,False,1604220347,3858,4,0,0,active,1,0,1,1,1604239360,1604239360,16,16
876,3859,19,False,1604237908,3859,1,3,0,active,1,0,1,1,1604239360,1604239360,19,19
877,3860,14,False,1604238461,3860,12,3,0,active,1,0,1,1,1604239360,1604239360,14,14
878,3861,0,False,1604226570,3861,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
879,3862,2,False,1604236881,3862,16,0,0,active,1,0,1,1,1604239360,1604239360,2,2
880,3863,6,False,1604237855,3863,12,2,0,active,1,0,1,1,1604239360,1604239360,6,6
881,3864,1,False,1604221320,3864,29,0,0,active,1,0,1,1,1604239360,1604239360,1,1
